#auto generated file!
180.0;0;200
186.0;0;200
192.0;0;200
198.0;0;200
204.0;0;200
210.0;0;200
216.0;0;200
222.0;0;200
228.0;0;200
234.0;0;200
240.0;0;200
246.0;0;200
252.0;0;200
258.0;0;200
264.0;0;200
270.0;0;200
276.0;0;200
282.0;0;200
288.0;0;200
294.0;0;200
300.0;0;200
306.0;0;200
312.0;0;200
318.0;0;200
324.0;0;200
330.0;0;200
336.0;0;200
342.0;0;200
348.0;0;200
354.0;0;200
360.0;0;200
366.0;0;200
372.0;0;200
378.0;0;200
384.0;0;200
390.0;0;200
396.0;0;200
402.0;0;200
408.0;0;200
414.0;0;200
420.0;0;200
426.0;0;200
432.0;0;200
438.0;0;200
444.0;0;200
450.0;0;200
456.0;0;200
462.0;0;200
468.0;0;200
474.0;0;200
480.0;0;200
486.0;0;200
492.0;0;200
498.0;0;200
504.0;0;200
510.0;0;200
516.0;0;200
522.0;0;200
528.0;0;200
534.0;0;200
540.0;0;200
546.0;0;200
552.0;0;200
558.0;0;200
564.0;0;200
570.0;0;200
576.0;0;200
582.0;0;200
588.0;0;200
594.0;0;200
600.0;0;200
606.0;0;200
612.0;0;200
618.0;0;200
624.0;0;200
630.0;0;200
636.0;0;200
642.0;0;200
648.0;0;200
654.0;0;200
660.0;0;200
666.0;0;200
672.0;0;200
678.0;0;200
684.0;0;200
690.0;0;200
696.0;0;200
702.0;0;200
708.0;0;200
714.0;0;200
720.0;0;200
726.0;0;200
732.0;0;200
738.0;0;200
744.0;0;200
750.0;0;200
756.0;0;200
762.0;0;200
768.0;0;200
774.0;0;200
780.0;0;200
786.0;0;200
792.0;0;200
798.0;0;200
804.0;0;200
810.0;0;200
816.0;0;200
822.0;0;200
828.0;0;200
834.0;0;200
840.0;0;200
846.0;0;200
852.0;0;200
858.0;0;200
864.0;0;200
870.0;0;200
876.0;0;200
882.0;0;200
888.0;0;200
894.0;0;200
900.0;0;200
906.0;0;200
912.0;0;200
918.0;0;200
924.0;0;200
930.0;0;200
936.0;0;200
942.0;0;200
948.0;0;200
954.0;0;200
960.0;0;200
966.0;0;200
972.0;0;200
978.0;0;200
984.0;0;200
990.0;0;200
996.0;0;200
1002.0;0;200
1008.0;0;200
1014.0;0;200
1020.0;0;200
1026.0;0;200
1032.0;0;200
1038.0;0;200
1044.0;0;200
1050.0;0;200
1056.0;0;200
1062.0;0;200
1068.0;0;200
1074.0;0;200
1080.0;0;200
1086.0;0;200
1092.0;0;200
1098.0;0;200
1104.0;0;200
1110.0;0;200
1116.0;0;200
1122.0;0;200
1128.0;0;200
1134.0;0;200
1140.0;0;200
1146.0;0;200
1152.0;0;200
1158.0;0;200
1164.0;0;200
1170.0;0;200
1176.0;0;200
1182.0;0;200
1188.0;0;200
1194.0;0;200
1200.0;0;200
1206.0;0;200
1212.0;0;200
1218.0;0;200
1224.0;0;200
1230.0;0;200
1236.0;0;200
1242.0;0;200
1248.0;0;200
1254.0;0;200
1260.0;0;200
1266.0;0;200
1272.0;0;200
1278.0;0;200
1284.0;0;200
1290.0;0;200
1296.0;0;200
1302.0;0;200
1308.0;0;200
1314.0;0;200
1320.0;0;200
1326.0;0;200
1332.0;0;200
1338.0;0;200
1344.0;0;200
1350.0;0;200
1356.0;0;200
1362.0;0;200
1368.0;0;200
1374.0;0;200
1380.0;0;200
1386.0;0;200
1392.0;0;200
1398.0;0;200
1404.0;0;200
1410.0;0;200
1416.0;0;200
1422.0;0;200
1428.0;0;200
1434.0;0;200
1440.0;0;200
1446.0;0;200
1452.0;0;200
1458.0;0;200
1464.0;0;200
1470.0;0;200
1476.0;0;200
1482.0;0;200
1488.0;0;200
1494.0;0;200
1500.0;0;200
1506.0;0;200
1512.0;0;200
1518.0;0;200
1524.0;0;200
1530.0;0;200
1536.0;0;200
1542.0;0;200
1548.0;0;200
1554.0;0;200
1560.0;0;200
1566.0;0;200
1572.0;0;200
1578.0;0;200
1584.0;0;200
1590.0;0;200
1596.0;0;200
1602.0;0;200
1608.0;0;200
1614.0;0;200
1620.0;0;200
1626.0;0;200
1632.0;0;200
1638.0;0;200
1644.0;0;200
1650.0;0;200
1656.0;0;200
1662.0;0;200
1668.0;0;200
1674.0;0;200
1680.0;0;200
1686.0;0;200
1692.0;0;200
1698.0;0;200
1704.0;0;200
1710.0;0;200
1716.0;0;200
1722.0;0;200
1728.0;0;200
1734.0;0;200
1740.0;0;200
1746.0;0;200
1752.0;0;200
1758.0;0;200
1764.0;0;200
1770.0;0;200
1776.0;0;200
1782.0;0;200
1788.0;0;200
1794.0;0;200
